publisher	publisherLabel	doi
http://www.wikidata.org/entity/Q26841947	Methodist DeBakey cardiovascular journal	10.14797
http://www.wikidata.org/entity/Q42710280	International Wader Study Group	10.18194
http://www.wikidata.org/entity/Q3803682	Istituto Superiore di Sanità	10.4415
http://www.wikidata.org/entity/Q1379834	Saint Petersburg State Polytechnical University	10.5862
http://www.wikidata.org/entity/Q7895130	University of Boyaca	10.24267
http://www.wikidata.org/entity/Q5019318	Caleb University	10.26772
http://www.wikidata.org/entity/Q6294712	Journal of AOAC International	10.5740
http://www.wikidata.org/entity/Q30272911	Physiotherapy New Zealand	10.15619
http://www.wikidata.org/entity/Q1452016	Fraunhofer Institute for Material Flow and Logistics	10.2195
http://www.wikidata.org/entity/Q11509022	The English Linguistic Society of Japan	10.5022
http://www.wikidata.org/entity/Q11509022	The English Linguistic Society of Japan	10.9793
http://www.wikidata.org/entity/Q30263254	Institute of Metal Superplasticity Problems	10.22226
http://www.wikidata.org/entity/Q1587900	Harvard University Press	10.4159
http://www.wikidata.org/entity/Q3997314	EAFIT University	10.17230
http://www.wikidata.org/entity/Q30293284	TESL Canada Federation	10.18806
http://www.wikidata.org/entity/Q16644462	Universidad Estatal Península de Santa Elena	10.26423
http://www.wikidata.org/entity/Q15761711	American Journal of Health Promotion	10.4278
http://www.wikidata.org/entity/Q27726302	World journal of meta-analysis	10.13105
http://www.wikidata.org/entity/Q4736607	Alternatives: Turkish Journal of International Relations	10.21599
http://www.wikidata.org/entity/Q3081395	District University of Bogotá	10.14483
http://www.wikidata.org/entity/Q27724368	Research opinions in animal & veterinary sciences	10.20490
http://www.wikidata.org/entity/Q868421	University of California, Irvine	10.21980
http://www.wikidata.org/entity/Q1773512	Russian State University of Tourism and Services Studies	10.22412
http://www.wikidata.org/entity/Q8343605	Q8343605	10.22585
http://www.wikidata.org/entity/Q1267725	Tomas Bata University in Zlín	10.7441
http://www.wikidata.org/entity/Q4744155	American Institute of Ultrasound in Medicine	10.7863
http://www.wikidata.org/entity/Q16977458	Peerage of science	10.14726
http://www.wikidata.org/entity/Q941016	Institute of the Polish Language	10.17651
http://www.wikidata.org/entity/Q27724115	Coffee Science	10.25186
http://www.wikidata.org/entity/Q4970124	British Institute of Radiology	10.1259
http://www.wikidata.org/entity/Q1783294	University of Ostrava	10.15452
http://www.wikidata.org/entity/Q3133193	Rovira i Virgili University	10.17345
http://www.wikidata.org/entity/Q4809544	Association for the Advancement of Medical Instrumentation	10.2345
http://www.wikidata.org/entity/Q868028	International Water Management Institute	10.5337
http://www.wikidata.org/entity/Q37156	IBM	10.1147
http://www.wikidata.org/entity/Q1912108	Max Planck Institute for European History of Law	10.12946
http://www.wikidata.org/entity/Q4479105	Ufa State Petroleum Technological University	10.17122
http://www.wikidata.org/entity/Q1416632	Finance University under the Government of the Russian Federation	10.26794
http://www.wikidata.org/entity/Q11422614	Japan International Research Center for Agricultural Sciences	10.6090
http://www.wikidata.org/entity/Q7752531	The Movement Disorder Society	10.14298
http://www.wikidata.org/entity/Q15765610	International Journal of Mathematical Education in Science and Technology	10.18404
http://www.wikidata.org/entity/Q3919286	Vitebsk State Medical University	10.18484
http://www.wikidata.org/entity/Q29520065	Brazilian Association of International Relations	10.21530
http://www.wikidata.org/entity/Q3919286	Vitebsk State Medical University	10.22263
http://www.wikidata.org/entity/Q7569887	Southern Economic Association	10.4284
http://www.wikidata.org/entity/Q16966176	Temple University Press	10.15367
http://www.wikidata.org/entity/Q27725699	Journal of interaction science	10.24982
http://www.wikidata.org/entity/Q622137	Lehigh University	10.18275
http://www.wikidata.org/entity/Q27726911	Revista Mexicana de ciencias pecuarias	10.22319
http://www.wikidata.org/entity/Q6295170	Journal of Ethics & Social Philosophy	10.26556
http://www.wikidata.org/entity/Q3153295	International Reading Association	10.1598
http://www.wikidata.org/entity/Q5412720	European Journal of Education	10.18656
http://www.wikidata.org/entity/Q4743971	American Helicopter Society (AHS) International	10.4050
http://www.wikidata.org/entity/Q1851075	Universidade Federal de Santa Catarina	10.5007
http://www.wikidata.org/entity/Q6295842	Journal of Rehabilitation Research and Development	10.1682
http://www.wikidata.org/entity/Q1420342	Journal STORage	10.2307
http://www.wikidata.org/entity/Q480222	Publications Office of the European Union	10.2757
http://www.wikidata.org/entity/Q480222	Publications Office of the European Union	10.2870
http://www.wikidata.org/entity/Q480222	Publications Office of the European Union	10.2901
http://www.wikidata.org/entity/Q480222	Publications Office of the European Union	10.2902
http://www.wikidata.org/entity/Q480222	Publications Office of the European Union	10.2903
http://www.wikidata.org/entity/Q480222	Publications Office of the European Union	10.7725
http://www.wikidata.org/entity/Q5917112	University Institution CESMAG	10.15658
http://www.wikidata.org/entity/Q120795	University of La Rioja	10.18172
http://www.wikidata.org/entity/Q400422	Saratov State University	10.18500
http://www.wikidata.org/entity/Q10341342	Q10341342	10.20344
http://www.wikidata.org/entity/Q22166593	Verlag der Technischen Universität Graz	10.3217
http://www.wikidata.org/entity/Q1047060	Case Western Reserve University	10.18062
http://www.wikidata.org/entity/Q1047060	Case Western Reserve University	10.18581
http://www.wikidata.org/entity/Q1047060	Case Western Reserve University	10.18582
http://www.wikidata.org/entity/Q1047060	Case Western Reserve University	10.18695
http://www.wikidata.org/entity/Q1047060	Case Western Reserve University	10.20411
http://www.wikidata.org/entity/Q1047060	Case Western Reserve University	10.28953
http://www.wikidata.org/entity/Q5327257	Earthquake Engineering Research Institute	10.1193
http://www.wikidata.org/entity/Q7130666	Pandit Ravishankar Shukla University	10.24098
http://www.wikidata.org/entity/Q29675	University of Lima	10.26439
http://www.wikidata.org/entity/Q1493008	Siberian State Medical University	10.20538
http://www.wikidata.org/entity/Q4826834	Autonomous University of Sinaloa	10.28960
http://www.wikidata.org/entity/Q12623751	National Youth Policy Institute	10.14816
http://www.wikidata.org/entity/Q7186226	Philosophy and Theology	10.16936
http://www.wikidata.org/entity/Q863813	Binghamton University	10.22191
http://www.wikidata.org/entity/Q1367937	Wolfram Research	10.24097
http://www.wikidata.org/entity/Q1367937	Wolfram Research	10.3840
http://www.wikidata.org/entity/Q1367937	Wolfram Research	10.3888
http://www.wikidata.org/entity/Q11508932	The Japanese Society for Oral Pathology	10.3353
http://www.wikidata.org/entity/Q6148831	Jan Długosz University	10.16926
http://www.wikidata.org/entity/Q26842237	Sultan Qaboos University medical journal	10.18295
http://www.wikidata.org/entity/Q3963258	Society for Imaging Science and Technology	10.2352
http://www.wikidata.org/entity/Q159102	Universidade Federal da Bahia	10.9771
http://www.wikidata.org/entity/Q30284865	National Institute for Aerospace Research Elie Carafoli	10.13111
http://www.wikidata.org/entity/Q9380745	University of Finance and Management In Warsaw	10.5709
http://www.wikidata.org/entity/Q838691	Muséum national d'histoire naturelle	10.5852
http://www.wikidata.org/entity/Q2945832	International Centre for Trade and Sustainable Development	10.7215
http://www.wikidata.org/entity/Q2166296	Federal Reserve Bank of Kansas City	10.18651
http://www.wikidata.org/entity/Q1667496	Cyprus International University	10.22559
http://www.wikidata.org/entity/Q1376851	European Optical Society	10.2971
http://www.wikidata.org/entity/Q1508447	National Information Standards Organization	10.3789
http://www.wikidata.org/entity/Q5381189	Environmental and Engineering Geophysical Society	10.4133
http://www.wikidata.org/entity/Q21088452	Agricultural History Society	10.3098
http://www.wikidata.org/entity/Q17098453	Japanese Geotechnical Society	10.3208
http://www.wikidata.org/entity/Q19880169	University of Tasmania Faculty of Law	10.5778
http://www.wikidata.org/entity/Q15755288	Applied Mathematics and Mechanics	10.21656
http://www.wikidata.org/entity/Q16994876	Incisive Media	10.21314
http://www.wikidata.org/entity/Q30268009	International Initiative for Impact Evaluation	10.23846
http://www.wikidata.org/entity/Q12166925	Kharkiv State Academy of Physical Culture	10.15391
http://www.wikidata.org/entity/Q6048293	International Association for Food Protection	10.4315
http://www.wikidata.org/entity/Q10387880	Q10387880	10.5892
http://www.wikidata.org/entity/Q4398068	Russian State Social University	10.17922
http://www.wikidata.org/entity/Q15761101	Tarih Incelemeleri Dergisi	10.18513
http://www.wikidata.org/entity/Q632218	Archaeological Institute of America	10.3764
http://www.wikidata.org/entity/Q815268	Belarusian National Technical University	10.21122
http://www.wikidata.org/entity/Q3543979	University of Bohol	10.15631
http://www.wikidata.org/entity/Q1065809	Florida International University	10.25148
http://www.wikidata.org/entity/Q11815269	Polish Geological Institute	10.7306
http://www.wikidata.org/entity/Q1284960	Edith Cowan University	10.14221
http://www.wikidata.org/entity/Q3799577	International Association for Political Science Students	10.22151
http://www.wikidata.org/entity/Q4892360	CIDOB Foundation	10.24241
http://www.wikidata.org/entity/Q4745366	American Water Works Association	10.5942
http://www.wikidata.org/entity/Q24943800	Fundación Ignacio Larramendi	10.18558
http://www.wikidata.org/entity/Q2030894	Albert Einstein College of Medicine	10.23861
http://www.wikidata.org/entity/Q3551345	University Press of Kentucky	10.5810
http://www.wikidata.org/entity/Q6023610	Indiana University Mathematics Journal	10.1512
http://www.wikidata.org/entity/Q1547837	University of Nariño	10.22267
http://www.wikidata.org/entity/Q6040512	Institute of Management Foundation	10.7444
http://www.wikidata.org/entity/Q27723324	Global journal of community psychology practice	10.7728
http://www.wikidata.org/entity/Q2489707	Keldysh Institute of Applied Mathematics	10.20948
http://www.wikidata.org/entity/Q30294687	Methodist Theological University	10.21130
http://www.wikidata.org/entity/Q4787035	Architectural Institute of Japan	10.3130
http://www.wikidata.org/entity/Q4742971	SHAPE America	10.5641
http://www.wikidata.org/entity/Q14932567	UniÍtalo	10.7435
http://www.wikidata.org/entity/Q385221	Physical Society of Japan	10.7566
http://www.wikidata.org/entity/Q1494353	Airlangga University	10.20473
http://www.wikidata.org/entity/Q1726704	Société Mathématique de France	10.24033
http://www.wikidata.org/entity/Q5098361	Children Youth and Environments Center	10.7721
http://www.wikidata.org/entity/Q2579532	Université de Sherbrooke	10.17118
http://www.wikidata.org/entity/Q28130085	Transformative Works and Cultures	10.3983
http://www.wikidata.org/entity/Q22909134	IFIS Publishing	10.1616
http://www.wikidata.org/entity/Q5783783	Consejo General de Colegios Oficiales de Psicólogos	10.23923
http://www.wikidata.org/entity/Q5338276	Edinburgh University Library	10.13038
http://www.wikidata.org/entity/Q5969511	ICESI University	10.18046
http://www.wikidata.org/entity/Q1053303	Industrial University of Santander	10.18273
http://www.wikidata.org/entity/Q27723675	Media Peternakan	10.5398
http://www.wikidata.org/entity/Q27727427	Boletin de la Sociedad Zoologica del Uruguay	10.26462
http://www.wikidata.org/entity/Q3488673	Seismological Society of Japan	10.4294
http://www.wikidata.org/entity/Q43452	Autonomous University of Barcelona	10.5565
http://www.wikidata.org/entity/Q1752716	University of Szczecin	10.18276
http://www.wikidata.org/entity/Q5547686	Augusta University	10.21633
http://www.wikidata.org/entity/Q1251039	Catholic University of the Most Holy Conception	10.21703
http://www.wikidata.org/entity/Q30265044	Japanese Society of Clinical Neuropsychopharmacology	10.5234
http://www.wikidata.org/entity/Q6837611	Michigan Mathematical Journal	10.1307
http://www.wikidata.org/entity/Q7603611	State University of Medan	10.24114
http://www.wikidata.org/entity/Q621043	Emory University	10.18737
http://www.wikidata.org/entity/Q2296914	Society of Economic Geologists	10.5382
http://www.wikidata.org/entity/Q567368	Annual Reviews	10.1146
http://www.wikidata.org/entity/Q30266847	Zavaritsky Institute of Geology and Geochemistry	10.24930
http://www.wikidata.org/entity/Q464361	Lebanese American University	10.26756
http://www.wikidata.org/entity/Q4384538	Federal Reserve Bank of Cleveland	10.26509
http://www.wikidata.org/entity/Q27991304	SciPress Ltd.	10.18052
http://www.wikidata.org/entity/Q694887	Pomeranian Medical University	10.21164
http://www.wikidata.org/entity/Q3152810	Q3152810	10.28939
http://www.wikidata.org/entity/Q1628775	Admiral Makarov State University of Maritime and Inland Shipping	10.21821
http://www.wikidata.org/entity/Q5091892	Cherepovets State University	10.23859
http://www.wikidata.org/entity/Q2842842	American Academy of Sleep Medicine	10.15331
http://www.wikidata.org/entity/Q29162657	University of La Salle Bajío	10.21640
http://www.wikidata.org/entity/Q4064568	Amur State Medical Academy	10.22448
http://www.wikidata.org/entity/Q2842842	American Academy of Sleep Medicine	10.5664
http://www.wikidata.org/entity/Q27714983	Earth in space	10.12947
http://www.wikidata.org/entity/Q4288283	International Society for Music Education	10.12967
http://www.wikidata.org/entity/Q21865837	Science China Press	10.1360
http://www.wikidata.org/entity/Q33122114	Korean Society of Ginseng	10.5142
http://www.wikidata.org/entity/Q30267042	Global Science and Technology Forum	10.14688
http://www.wikidata.org/entity/Q1017398	Railway Technical Research Institute	10.2219
http://www.wikidata.org/entity/Q49225797	IWA Publishing	10.2166
http://www.wikidata.org/entity/Q26839798	Journal of transportation technologies	10.4236
http://www.wikidata.org/entity/Q2399361	Technical University of Varna	10.29114
http://www.wikidata.org/entity/Q30267042	Global Science and Technology Forum	10.5176
http://www.wikidata.org/entity/Q2672274	Centro de Investigaciones Sociológicas	10.5477
http://www.wikidata.org/entity/Q11822750	Polish Botanical Society	10.5586
http://www.wikidata.org/entity/Q255147	Yale University Press	10.12987
http://www.wikidata.org/entity/Q6088582	Istanbul Aydın University	10.17932
http://www.wikidata.org/entity/Q27991298	Wits University Press	10.18772
http://www.wikidata.org/entity/Q2619527	Centraalbureau voor Schimmelcultures	10.3114
http://www.wikidata.org/entity/Q12132954	National University of Pharmacy	10.24959
http://www.wikidata.org/entity/Q15710162	Indiana Magazine of History	10.5378
http://www.wikidata.org/entity/Q27725852	UPV journal of natural sciences	10.18016
http://www.wikidata.org/entity/Q7415523	Sanata Dharma University	10.24071
http://www.wikidata.org/entity/Q7178629	Petra Christian University	10.9744
http://www.wikidata.org/entity/Q7374705	Royal Pharmaceutical Society	10.1211
http://www.wikidata.org/entity/Q7374705	Royal Pharmaceutical Society	10.18578
http://www.wikidata.org/entity/Q7894316	Universidad Técnica Estatal de Quevedo	10.18779
http://www.wikidata.org/entity/Q15759710	Journal of Forensic Economics	10.5085
http://www.wikidata.org/entity/Q13566286	Biotechnical Faculty	10.14720
http://www.wikidata.org/entity/Q463435	American Astronomical Society	10.3847
http://www.wikidata.org/entity/Q16930826	Leuven University Press	10.11116
http://www.wikidata.org/entity/Q7095964	Open Book Publishers	10.11647
http://www.wikidata.org/entity/Q926068	University of Navarre	10.15581
http://www.wikidata.org/entity/Q1061861	Structurae	10.24904
http://www.wikidata.org/entity/Q4745104	American Society of Plant Biologists	10.1104
http://www.wikidata.org/entity/Q4745104	American Society of Plant Biologists	10.1105
http://www.wikidata.org/entity/Q2739680	Association for the Advancement of Artificial Intelligence	10.1609
http://www.wikidata.org/entity/Q2739680	Association for the Advancement of Artificial Intelligence	10.21918
http://www.wikidata.org/entity/Q1683113	Japan Agency for Marine-Earth Science and Technology	10.5918
http://www.wikidata.org/entity/Q6493000	Laser Institute of America	10.2351
http://www.wikidata.org/entity/Q468581	American Society of International Law	10.5305
http://www.wikidata.org/entity/Q182379	Nordic Council of Ministers	10.6027
http://www.wikidata.org/entity/Q2474815	Oswaldo Cruz Foundation	10.3395
http://www.wikidata.org/entity/Q16668108	OpenEdition	10.4000
http://www.wikidata.org/entity/Q3747161	Fondazione Eni Enrico Mattei	10.7711
http://www.wikidata.org/entity/Q30273045	Southern Medical Association	10.14423
http://www.wikidata.org/entity/Q7895650	University of Magdalena	10.21676
http://www.wikidata.org/entity/Q1239515	Tomsk State Pedagogical University	10.23951
http://www.wikidata.org/entity/Q2516652	Q2516652	10.9785
http://www.wikidata.org/entity/Q18217492	The Clay Minerals Society	10.1346
http://www.wikidata.org/entity/Q30294059	Universitaria Agustiniana	10.28970
http://www.wikidata.org/entity/Q1810244	London Mathematical Society	10.1112
http://www.wikidata.org/entity/Q93986	University of Tartu Press	10.12697
http://www.wikidata.org/entity/Q1133013	National University of Kyiv-Mohyla Academy	10.18523
http://www.wikidata.org/entity/Q12486116	Q12486116	10.18592
http://www.wikidata.org/entity/Q12104641	Zhytomyr State Technological University	10.26642
http://www.wikidata.org/entity/Q27725732	Bio-protocol	10.21769
http://www.wikidata.org/entity/Q4203306	Irkutsk State University of Railway Transport	10.26731
http://www.wikidata.org/entity/Q6856599	King Faisal Specialist Hospital and Research Centre	10.5144
http://www.wikidata.org/entity/Q27719666	Revista argentina de cardiologia	10.7775
http://www.wikidata.org/entity/Q3036648	University of Worcester	10.9792
http://www.wikidata.org/entity/Q5575968	University of Santiago de Cali	10.21774
http://www.wikidata.org/entity/Q2928428	Bureau of Labor Statistics	10.21916
http://www.wikidata.org/entity/Q195668	Queen Mary, University of London	10.26494
http://www.wikidata.org/entity/Q15750362	Croatian Medical Journal	10.3325
http://www.wikidata.org/entity/Q30272675	Milbank Memorial Fund	10.1599
http://www.wikidata.org/entity/Q1342858	Latvia University of Agriculture	10.22616
http://www.wikidata.org/entity/Q7894364	Universidade Estadual de Londrina	10.5433
http://www.wikidata.org/entity/Q15762841	Tamkang Journal of Mathematics	10.5556
http://www.wikidata.org/entity/Q6100004	Ivyspring International Publisher	10.7150
http://www.wikidata.org/entity/Q20181415	Q20181415	10.14227
http://www.wikidata.org/entity/Q41568314	Japan Petroleum Institute	10.1627
http://www.wikidata.org/entity/Q1412435	Óbuda University	10.12700
http://www.wikidata.org/entity/Q1468453	S. Hirzel Verlag	10.3813
http://www.wikidata.org/entity/Q22442905	Hong Kong University of Science and Technology Library	10.14711
http://www.wikidata.org/entity/Q17067883	IQRA National University	10.22612
http://www.wikidata.org/entity/Q27724765	Journal of microbiology and biotechnology research	10.24896
http://www.wikidata.org/entity/Q4968008	South Colombian University	10.25054
http://www.wikidata.org/entity/Q1681243	Leibniz Institute for Psychology Information	10.5964
http://www.wikidata.org/entity/Q3578303	Rzeszów University of Technology	10.7862
http://www.wikidata.org/entity/Q2247653	International Association for Plant Taxonomy	10.12705
http://www.wikidata.org/entity/Q606140	University of Waikato	10.15663
http://www.wikidata.org/entity/Q7895378	University of Engineering and Technology, Peshawar	10.25211
http://www.wikidata.org/entity/Q466880	American Society of Civil Engineers	10.1061
http://www.wikidata.org/entity/Q84151	Taras Shevchenko National University of Kyiv	10.17721
http://www.wikidata.org/entity/Q10302424	Q10302424	10.18225
http://www.wikidata.org/entity/Q609375	International University of Japan	10.22248
http://www.wikidata.org/entity/Q421739	National University of Distance Education	10.5944
http://www.wikidata.org/entity/Q7894391	Universidade Municipal de São Caetano do Sul	10.13037
http://www.wikidata.org/entity/Q2399276	Częstochowa University of Technology	10.17512
http://www.wikidata.org/entity/Q15995478	Society for Applied Spectroscopy	10.1366
http://www.wikidata.org/entity/Q10873307	Chinese Society of Theoretical and Applied Mechanics	10.5529
http://www.wikidata.org/entity/Q6973576	National Institute for Health Research	10.15594
http://www.wikidata.org/entity/Q16000245	Neal A. Maxwell Institute for Religious Scholarship	10.18809
http://www.wikidata.org/entity/Q958650	University of Málaga	10.24310
http://www.wikidata.org/entity/Q6973576	National Institute for Health Research	10.3310
http://www.wikidata.org/entity/Q7076222	Oceanography Society	10.5670
http://www.wikidata.org/entity/Q15708868	The American Journal of Pharmaceutical Education	10.5688
http://www.wikidata.org/entity/Q4767849	Annals of Family Medicine	10.1370
http://www.wikidata.org/entity/Q4348482	Penza State University	10.21685
http://www.wikidata.org/entity/Q6955067	NPS MedicineWise	10.18773
http://www.wikidata.org/entity/Q7442749	Sebelas Maret University	10.20961
http://www.wikidata.org/entity/Q4200297	Sriwijaya University	10.28946
http://www.wikidata.org/entity/Q82486	Encyclopedia of Life	10.1304
http://www.wikidata.org/entity/Q33121383	World Health Organization Regional Office for the Western Pacific	10.5365
http://www.wikidata.org/entity/Q26841897	Endocrinology and metabolism : EnM	10.3803/EnM
http://www.wikidata.org/entity/Q45348542	NISTIR	10.6028/NIST.IR.
http://www.wikidata.org/entity/Q47458714	Circulation Pathology and Cardiac Surgery	10.21688
http://www.wikidata.org/entity/Q15816800	Scientific Programming	10.1155
http://www.wikidata.org/entity/Q28038719	Journal of Korea Multimedia Society	10.9717
http://www.wikidata.org/entity/Q28953974	WikiJournal User Group	10.15347
